Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
maven,org.apache.maven.internal.impl,DefaultProjectManager,addTestCompileSourceRoot,4,1,2,110,0,org.apache.maven.internal.impl.DefaultProjectManager,org.apache.maven.internal.impl.DefaultProjectManager
maven,org.apache.maven.internal.impl,DefaultProjectManager,getRepositories,3,1,1,116,0,,
maven,org.apache.maven.internal.impl,DefaultProjectManager,getResolvedDependencies,11,1,2,122,0,org.apache.maven.internal.impl.DefaultProjectManager,org.apache.maven.internal.impl.DefaultProjectManager
maven,org.apache.maven.internal.impl,DefaultProjectManager,getCollectedDependencies,3,1,2,144,0,,
maven,org.apache.maven.internal.impl,DefaultProjectManager,setProperty,3,1,3,150,0,org.apache.maven.internal.impl.DefaultProjectManager,org.apache.maven.internal.impl.DefaultProjectManager
maven,org.apache.maven.internal.impl,DefaultProjectManager,getMavenProject,3,1,1,155,0,,
maven,org.apache.maven.internal.impl,DefaultProjectManager,toScopes,3,1,1,159,0,,
maven,org.apache.maven.internal.impl,DefaultPrompter,DefaultPrompter,3,1,1,39,0,,
maven,org.apache.maven.internal.impl,DefaultPrompter,prompt,11,1,3,44,0,,
maven,org.apache.maven.internal.impl,DefaultPrompter,promptForPassword,11,1,1,56,0,,
maven,org.apache.maven.internal.impl,DefaultPrompter,showMessage,11,1,1,68,0,,
maven,org.apache.maven.internal.impl,DefaultRemoteRepository,DefaultRemoteRepository,3,1,1,27,0,,
maven,org.apache.maven.internal.impl,DefaultRemoteRepository,getRepository,3,1,0,31,0,,
maven,org.apache.maven.internal.impl,DefaultRemoteRepository,getId,3,1,0,35,0,,
maven,org.apache.maven.internal.impl,DefaultRemoteRepository,getType,3,1,0,41,0,,
maven,org.apache.maven.internal.impl,DefaultRemoteRepository,getUrl,3,1,0,47,0,,
maven,org.apache.maven.internal.impl,DefaultRemoteRepository,getProtocol,3,1,0,53,0,,
maven,org.apache.maven.internal.impl,DefaultRepositoryFactory,DefaultRepositoryFactory,3,1,1,40,0,,
maven,org.apache.maven.internal.impl,DefaultRepositoryFactory,createLocal,3,1,1,45,0,,
maven,org.apache.maven.internal.impl,DefaultRepositoryFactory,createRemote,3,1,2,50,0,,
maven,org.apache.maven.internal.impl,DefaultRepositoryFactory,createRemote,3,1,1,56,0,org.apache.maven.internal.impl.DefaultRepositoryFactory,org.apache.maven.internal.impl.DefaultRepositoryFactory
maven,org.apache.maven.internal.impl,DefaultRepositoryFactory,buildRepositoryPolicy,15,4,1,65,0,,
maven,org.apache.maven.internal.impl,DefaultSession,DefaultSession,9,1,6,70,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getMavenSession,3,1,0,92,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getLocalRepository,3,1,0,96,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getRemoteRepositories,3,1,0,102,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getSettings,3,1,0,108,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getUserProperties,3,1,0,114,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getSystemProperties,3,1,0,120,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getMavenVersion,3,1,0,126,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getDegreeOfConcurrency,3,1,0,132,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getStartTime,3,1,0,137,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getMultiModuleProjectDirectory,3,1,0,143,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getExecutionRootDirectory,3,1,0,149,0,org.apache.maven.internal.impl.DefaultSession,org.apache.maven.internal.impl.DefaultSession
maven,org.apache.maven.internal.impl,DefaultSession,getRootDirectory,3,1,0,155,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getTopDirectory,3,1,0,160,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getProjects,3,1,0,165,0,org.apache.maven.internal.impl.DefaultSession,org.apache.maven.internal.impl.DefaultSession
maven,org.apache.maven.internal.impl,DefaultSession,getPluginContext,12,1,1,171,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getData,18,1,0,185,0,,
maven,org.apache.maven.internal.impl,DefaultSession,set,3,1,2,190,0,,
maven,org.apache.maven.internal.impl,DefaultSession,set,3,1,3,195,0,,
maven,org.apache.maven.internal.impl,DefaultSession,get,3,1,1,200,0,,
maven,org.apache.maven.internal.impl,DefaultSession,computeIfAbsent,3,1,2,206,0,,
maven,org.apache.maven.internal.impl,DefaultSession,withLocalRepository,11,2,1,214,0,,
maven,org.apache.maven.internal.impl,DefaultSession,withRemoteRepositories,3,1,1,234,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getService,7,2,1,241,0,,
maven,org.apache.maven.internal.impl,DefaultSession,lookup,10,1,1,252,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getSession,3,1,0,262,0,,
maven,org.apache.maven.internal.impl,DefaultSession,getRepositorySystem,3,1,0,267,0,,
maven,org.apache.maven.internal.impl,DefaultSession,toArtifactRepository,14,2,1,272,0,,
maven,org.apache.maven.internal.impl,DefaultSession,toDependency,8,2,1,295,0,,
maven,org.apache.maven.internal.impl,DefaultSessionFactory,DefaultSessionFactory,6,1,4,41,0,,
maven,org.apache.maven.internal.impl,DefaultSessionFactory,getSession,4,1,1,54,0,,
maven,org.apache.maven.internal.impl,DefaultSessionFactory,newSession,3,1,1,59,0,,
maven,org.apache.maven.internal.impl,DefaultSettingsBuilder,DefaultSettingsBuilder,3,1,1,51,0,,
maven,org.apache.maven.internal.impl,DefaultSettingsBuilder,build,33,5,1,56,0,org.apache.maven.internal.impl.DefaultSettingsBuilder,org.apache.maven.internal.impl.DefaultSettingsBuilder
maven,org.apache.maven.internal.impl,DefaultSettingsBuilder,getEffectiveSettings,3,1,0,81,0,,
maven,org.apache.maven.internal.impl,DefaultSettingsBuilder,getProblems,3,1,0,86,0,,
maven,org.apache.maven.internal.impl,DefaultSettingsBuilder,toProperties,5,1,1,96,0,,
maven,org.apache.maven.internal.impl,DefaultSettingsXmlFactory,read,25,4,1,44,0,,
maven,org.apache.maven.internal.impl,DefaultSettingsXmlFactory,write,20,3,1,69,0,,
maven,org.apache.maven.internal.impl,DefaultSuperPomProvider,DefaultSuperPomProvider,3,1,1,34,0,,
maven,org.apache.maven.internal.impl,DefaultSuperPomProvider,getSuperPom,3,1,1,39,0,,
maven,org.apache.maven.internal.impl,DefaultToolchainManager,DefaultToolchainManager,3,1,1,44,0,,
maven,org.apache.maven.internal.impl,DefaultToolchainManager,getToolchains,5,1,3,49,0,,
maven,org.apache.maven.internal.impl,DefaultToolchainManager,getToolchainFromBuildContext,4,1,2,58,0,,
maven,org.apache.maven.internal.impl,DefaultToolchainManager,getToolchainsForType,10,1,2,66,0,,
maven,org.apache.maven.internal.impl,DefaultToolchainManager,storeToolchainToBuildContext,5,1,2,77,0,,
maven,org.apache.maven.internal.impl,DefaultToolchainManager,toToolchain,3,1,1,85,0,,
maven,org.apache.maven.internal.impl,DefaultToolchainsBuilder,DefaultToolchainsBuilder,3,1,1,47,0,,
maven,org.apache.maven.internal.impl,DefaultToolchainsBuilder,build,30,5,1,52,0,,
maven,org.apache.maven.internal.impl,DefaultToolchainsBuilder,getEffectiveToolchains,3,1,0,74,0,,
maven,org.apache.maven.internal.impl,DefaultToolchainsBuilder,getProblems,3,1,0,79,0,,
maven,org.apache.maven.internal.impl,DefaultToolchainsXmlFactory,read,25,4,1,44,0,,
maven,org.apache.maven.internal.impl,DefaultToolchainsXmlFactory,write,20,3,1,69,0,,
maven,org.apache.maven.internal.impl,DefaultTransport,DefaultTransport,4,1,2,45,0,,
maven,org.apache.maven.internal.impl,DefaultTransport,get,23,4,2,50,0,,
maven,org.apache.maven.internal.impl,DefaultTransport,getBytes,20,3,1,74,0,org.apache.maven.internal.impl.DefaultTransport,org.apache.maven.internal.impl.DefaultTransport
maven,org.apache.maven.internal.impl,DefaultTransport,getString,5,1,2,95,0,org.apache.maven.internal.impl.DefaultTransport,org.apache.maven.internal.impl.DefaultTransport
maven,org.apache.maven.internal.impl,DefaultTransport,put,22,4,2,102,0,,
maven,org.apache.maven.internal.impl,DefaultTransport,putBytes,19,2,2,126,0,org.apache.maven.internal.impl.DefaultTransport,org.apache.maven.internal.impl.DefaultTransport
maven,org.apache.maven.internal.impl,DefaultTransport,putString,5,1,3,145,0,org.apache.maven.internal.impl.DefaultTransport,org.apache.maven.internal.impl.DefaultTransport
maven,org.apache.maven.internal.impl,DefaultTransport,close,3,1,0,152,0,,
maven,org.apache.maven.internal.impl,DefaultTransportProvider,DefaultTransportProvider,3,1,1,43,0,,
maven,org.apache.maven.internal.impl,DefaultTransportProvider,transport,12,1,2,48,0,,
maven,org.apache.maven.internal.impl,DefaultTypeRegistry,DefaultTypeRegistry,3,1,1,39,0,,
maven,org.apache.maven.internal.impl,DefaultTypeRegistry,getType,25,1,1,44,0,,
maven,org.apache.maven.internal.impl,DefaultTypeRegistry,getId,3,1,0,54,0,,
maven,org.apache.maven.internal.impl,DefaultTypeRegistry,getExtension,3,1,0,59,0,,
maven,org.apache.maven.internal.impl,DefaultTypeRegistry,getClassifier,3,1,0,64,0,,
maven,org.apache.maven.internal.impl,DefaultTypeRegistry,isIncludesDependencies,3,1,0,69,0,,
maven,org.apache.maven.internal.impl,DefaultTypeRegistry,isAddedToClasspath,3,1,0,74,0,,
maven,org.apache.maven.internal.impl,DefaultVersionParser,parseVersion,3,1,1,44,0,,
maven,org.apache.maven.internal.impl,DefaultVersionParser,parseVersionRange,8,1,1,49,0,,
maven,org.apache.maven.internal.impl,DefaultVersionParser,isSnapshot,3,1,1,58,0,org.apache.maven.internal.impl.DefaultVersionParser,org.apache.maven.internal.impl.DefaultVersionParser
maven,org.apache.maven.internal.impl,DefaultVersionParser,checkSnapshot,3,1,1,63,0,,
maven,org.apache.maven.internal.impl,EventSpyImpl,EventSpyImpl,3,1,1,38,0,,
maven,org.apache.maven.internal.impl,EventSpyImpl,init,2,1,1,43,0,,
maven,org.apache.maven.internal.impl,EventSpyImpl,onEvent,13,4,1,46,0,,
maven,org.apache.maven.internal.impl,EventSpyImpl,close,2,1,0,61,0,,
maven,org.apache.maven.internal.impl,MappedCollection,MappedCollection,4,1,2,30,0,,
maven,org.apache.maven.internal.impl,MappedCollection,iterator,12,1,0,35,0,,
maven,org.apache.maven.internal.impl,MappedCollection,hasNext,3,1,0,39,0,,
maven,org.apache.maven.internal.impl,MappedCollection,next,3,1,0,44,0,,
maven,org.apache.maven.internal.impl,MappedCollection,size,3,1,0,51,0,,
maven,org.apache.maven.internal.impl,MappedList,MappedList,4,1,2,29,0,,
maven,org.apache.maven.internal.impl,MappedList,get,3,1,1,34,0,,
maven,org.apache.maven.internal.impl,MappedList,size,3,1,0,39,0,,
maven,org.apache.maven.internal.impl,PropertiesAsMap,PropertiesAsMap,3,1,1,32,0,,
maven,org.apache.maven.internal.impl,PropertiesAsMap,entrySet,50,4,0,36,0,org.apache.maven.internal.impl.PropertiesAsMap,org.apache.maven.internal.impl.PropertiesAsMap
maven,org.apache.maven.internal.impl,PropertiesAsMap,iterator,42,4,0,39,0,org.apache.maven.internal.impl.PropertiesAsMap,org.apache.maven.internal.impl.PropertiesAsMap
maven,org.apache.maven.internal.impl,PropertiesAsMap,advance,21,3,0,49,0,org.apache.maven.internal.impl.PropertiesAsMap,org.apache.maven.internal.impl.PropertiesAsMap
maven,org.apache.maven.internal.impl,PropertiesAsMap,getKey,3,1,0,55,0,,
maven,org.apache.maven.internal.impl,PropertiesAsMap,getValue,3,1,0,60,0,,
maven,org.apache.maven.internal.impl,PropertiesAsMap,setValue,3,1,1,65,0,,
maven,org.apache.maven.internal.impl,PropertiesAsMap,hasNext,3,1,0,75,0,,
maven,org.apache.maven.internal.impl,PropertiesAsMap,next,8,2,0,80,0,,
maven,org.apache.maven.internal.impl,PropertiesAsMap,size,3,1,0,92,0,,
maven,org.apache.maven.internal.impl,PropertiesAsMap,matches,3,1,1,101,0,,
maven,org.apache.maven.internal.impl,Utils,nonNull,6,2,1,22,0,,
maven,org.apache.maven.internal.impl,Utils,nonNull,6,2,2,29,0,,
maven,org.apache.maven.internal.impl,Utils,cast,6,2,3,36,0,,
maven,org.apache.maven.internal.impl,WrapperNode,WrapperNode,4,1,2,34,0,,
maven,org.apache.maven.internal.impl,WrapperNode,getDependencyNode,3,1,0,39,0,,
maven,org.apache.maven.internal.impl,WrapperNode,getChildren,3,1,0,45,0,,
maven,org.apache.maven.internal.impl,WrapperNode,getDependency,3,1,0,50,0,,
maven,org.apache.maven.internal.impl,WrapperNode,getRemoteRepositories,3,1,0,55,0,,
maven,org.apache.maven.internal.impl,WrapperNode,getRepository,3,1,0,61,0,,
maven,org.apache.maven.internal.impl,WrapperNode,asString,3,1,0,67,0,,
maven,org.apache.maven.internal.impl,DefaultSessionTest,testRootDirectoryWithNull,7,1,0,37,1,,
maven,org.apache.maven.internal.impl,DefaultSessionTest,testRootDirectory,8,1,0,51,1,,
maven,org.apache.maven.internal.impl,PropertiesAsMapTest,testPropertiesAsMap,20,1,0,37,1,,
maven,org.apache.maven.internal.impl,TestApi,setup,11,1,0,95,0,,
maven,org.apache.maven.internal.impl,TestApi,testCreateAndResolveArtifact,12,1,0,118,1,,
maven,org.apache.maven.internal.impl,TestArtifactHandler,TestArtifactHandler,3,1,1,33,0,,
maven,org.apache.maven.internal.impl,TestArtifactHandler,TestArtifactHandler,4,1,2,37,0,,
maven,org.apache.maven.internal.impl,TestArtifactHandler,getClassifier,3,1,0,42,0,,
maven,org.apache.maven.internal.impl,TestArtifactHandler,getDirectory,3,1,0,46,0,org.apache.maven.internal.impl.TestArtifactHandler,org.apache.maven.internal.impl.TestArtifactHandler
maven,org.apache.maven.internal.impl,TestArtifactHandler,getExtension,3,1,0,50,0,,
maven,org.apache.maven.internal.impl,TestArtifactHandler,getLanguage,3,1,0,54,0,,
maven,org.apache.maven.internal.impl,TestArtifactHandler,getPackaging,3,1,0,58,0,,
maven,org.apache.maven.internal.impl,TestArtifactHandler,isAddedToClasspath,3,1,0,62,0,,
maven,org.apache.maven.internal.impl,TestArtifactHandler,isIncludesDependencies,3,1,0,66,0,,
maven,org.apache.maven.internal,MultilineMessageHelper,separatorLine,5,1,0,35,0,org.apache.maven.internal.MultilineMessageHelper,org.apache.maven.internal.MultilineMessageHelper
maven,org.apache.maven.internal,MultilineMessageHelper,format,32,6,1,41,0,org.apache.maven.internal.MultilineMessageHelper,org.apache.maven.internal.MultilineMessageHelper
maven,org.apache.maven.internal,MultilineMessageHelper,repeat,5,2,3,78,0,,
maven,org.apache.maven.internal,MultilineMessageHelperTest,testBuilderCommon,13,1,0,30,1,,
maven,org.apache.maven.internal,MultilineMessageHelperTest,testMojoExecutor,10,1,0,53,1,,
maven,org.apache.maven.internal.transformation,ConsumerPomArtifactTransformer,ConsumerPomArtifactTransformer,3,1,1,82,0,,
maven,org.apache.maven.internal.transformation,ConsumerPomArtifactTransformer,injectTransformedArtifacts,17,5,2,87,0,org.apache.maven.internal.transformation.ConsumerPomArtifactTransformer,org.apache.maven.internal.transformation.ConsumerPomArtifactTransformer
maven,org.apache.maven.internal.transformation,ConsumerPomArtifactTransformer,createConsumerPomArtifact,3,1,3,110,0,,
maven,org.apache.maven.internal.transformation,ConsumerPomArtifactTransformer,deferDeleteFile,3,1,1,115,0,,
maven,org.apache.maven.internal.transformation,ConsumerPomArtifactTransformer,doDeleteFiles,9,2,0,119,0,,
maven,org.apache.maven.internal.transformation,ConsumerPomArtifactTransformer,remapInstallArtifacts,6,2,2,130,0,org.apache.maven.internal.transformation.ConsumerPomArtifactTransformer,org.apache.maven.internal.transformation.ConsumerPomArtifactTransformer
maven,org.apache.maven.internal.transformation,ConsumerPomArtifactTransformer,remapDeployArtifacts,6,2,2,137,0,org.apache.maven.internal.transformation.ConsumerPomArtifactTransformer,org.apache.maven.internal.transformation.ConsumerPomArtifactTransformer
maven,org.apache.maven.internal.transformation,ConsumerPomArtifactTransformer,consumerPomPresent,3,1,1,144,0,,
maven,org.apache.maven.internal.transformation,ConsumerPomArtifactTransformer,replacePom,23,6,1,149,0,,
maven,org.apache.maven.internal.transformation,OnChangeTransformer,OnChangeTransformer,7,1,4,58,0,,
maven,org.apache.maven.internal.transformation,OnChangeTransformer,get,7,2,0,70,0,org.apache.maven.internal.transformation.OnChangeTransformer,org.apache.maven.internal.transformation.OnChangeTransformer
maven,org.apache.maven.internal.transformation,OnChangeTransformer,mayUpdate,28,4,0,79,0,,
maven,org.apache.maven.internal.transformation,TransformedArtifact,TransformedArtifact,4,1,5,43,0,,
maven,org.apache.maven.internal.transformation,TransformedArtifact,isResolved,3,1,0,58,0,org.apache.maven.internal.transformation.TransformedArtifact,org.apache.maven.internal.transformation.TransformedArtifact
maven,org.apache.maven.internal.transformation,TransformedArtifact,setFile,3,1,1,63,0,,
maven,org.apache.maven.internal.transformation,TransformedArtifact,getFile,7,2,0,68,0,,
maven,org.apache.maven.internal.transformation,TransformedArtifact,sha1,20,3,1,79,0,,
maven,org.apache.maven.internal.transformation,TransformedArtifact,transform,0,1,2,99,0,,
maven,org.apache.maven.internal.transformation,ConsumerPomArtifactTransformerTest,transform,17,1,0,47,1,,
maven,org.apache.maven.internal.transformation,ConsumerPomArtifactTransformerTest,injectTransformedArtifactsWithoutPomShouldNotInjectAnyArtifacts,9,1,0,70,1,,
maven,org.apache.maven.lifecycle,DefaultLifecycleExecutor,DefaultLifecycleExecutor,9,1,7,68,0,,
maven,org.apache.maven.lifecycle,DefaultLifecycleExecutor,execute,3,1,1,86,0,,
maven,org.apache.maven.lifecycle,DefaultLifecycleExecutor,getPluginsBoundByDefaultToAllLifecycles,3,1,1,102,0,,
maven,org.apache.maven.lifecycle,DefaultLifecycleExecutor,getPhaseToLifecycleMap,3,1,0,108,0,,
maven,org.apache.maven.lifecycle,DefaultLifecycleExecutor,calculateExecutionPlan,8,2,3,115,0,,
maven,org.apache.maven.lifecycle,DefaultLifecycleExecutor,calculateExecutionPlan,3,1,2,134,0,,
maven,org.apache.maven.lifecycle,DefaultLifecycleExecutor,calculateForkedExecutions,3,1,2,143,0,,
maven,org.apache.maven.lifecycle,DefaultLifecycleExecutor,executeForkedExecutions,3,1,2,151,0,,
maven,org.apache.maven.lifecycle,DefaultLifecycles,DefaultLifecycles,3,1,0,56,0,,
maven,org.apache.maven.lifecycle,DefaultLifecycles,DefaultLifecycles,4,1,2,60,0,,
maven,org.apache.maven.lifecycle,DefaultLifecycles,DefaultLifecycles,3,1,1,69,0,,
maven,org.apache.maven.lifecycle,DefaultLifecycles,get,3,1,1,74,0,org.apache.maven.lifecycle.DefaultLifecycles,org.apache.maven.lifecycle.DefaultLifecycles
maven,org.apache.maven.lifecycle,DefaultLifecycles,getPhaseToLifecycleMap,16,5,0,84,0,org.apache.maven.lifecycle.DefaultLifecycles,org.apache.maven.lifecycle.DefaultLifecycles
maven,org.apache.maven.lifecycle,DefaultLifecycles,getLifeCycles,16,2,0,117,0,org.apache.maven.lifecycle.DefaultLifecycles,org.apache.maven.lifecycle.DefaultLifecycles
maven,org.apache.maven.lifecycle,DefaultLifecycles,lookupLifecycles,11,2,0,143,0,,
maven,org.apache.maven.lifecycle,DefaultLifecycles,getLifecyclePhaseList,3,1,0,158,0,org.apache.maven.lifecycle.DefaultLifecycles,org.apache.maven.lifecycle.DefaultLifecycles
maven,org.apache.maven.lifecycle,Lifecycle,Lifecycle,2,1,0,30,0,,
maven,org.apache.maven.lifecycle,Lifecycle,Lifecycle,5,1,3,32,0,,
maven,org.apache.maven.lifecycle,Lifecycle,getId,3,1,0,56,0,,
maven,org.apache.maven.lifecycle,Lifecycle,getPhases,3,1,0,60,0,,
maven,org.apache.maven.lifecycle,Lifecycle,getDefaultLifecyclePhases,3,1,0,64,0,,
